DATETIME,CF,Time,Year,Month,Day,low_corr_PCA_1,low_corr_PCA_2,low_corr_PCA_3,high_corr_cluster1_PCA_1,high_corr_cluster1_PCA_2,high_corr_cluster1_PCA_3,high_corr_cluster1_PCA_4,high_corr_cluster1_PCA_5,high_corr_cluster1_PCA_6,high_corr_cluster1_PCA_7,high_corr_cluster2_PCA_1,high_corr_cluster2_PCA_2,high_corr_cluster2_PCA_3,high_corr_cluster2_PCA_4,high_corr_cluster2_PCA_5,high_corr_cluster2_PCA_6,high_corr_cluster2_PCA_7,high_corr_cluster3_PCA_1,high_corr_cluster3_PCA_2,high_corr_cluster3_PCA_3,high_corr_cluster3_PCA_4,high_corr_cluster3_PCA_5,high_corr_cluster3_PCA_6,high_corr_cluster3_PCA_7
2019-09-17 22:00:00,0.3389948040769591,22,2019,9,17,0.08127718608144315,-0.008435050348975775,-0.005591574623936073,-0.17171969374328688,-0.010603873019814091,0.04322840539540205,0.005120824229464797,-0.025670002286627424,0.021725660879888132,-0.014906609198334267,-0.1717196937432869,-0.0106038730198133,0.04322840539542102,0.005120824229670575,-0.025670002288297945,0.021725660930288236,-0.014906609264342823,-0.17171969374328688,-0.010603873019810276,0.04322840539540886,0.005120824230070736,-0.025670002291677513,0.021725660918859763,-0.014906609220270354
2019-09-17 23:00:00,0.2996100743445682,23,2019,9,17,0.07505312299596545,-0.0012523898077694768,-0.0022682493729528283,-0.18442831152230352,-0.007236664007501006,0.039416570763804566,0.005718016013936495,-0.024192287654358005,0.016678114715625282,-0.011758181893784938,-0.18442831152230388,-0.007236664007497406,0.039416570763858856,0.0057180160141822355,-0.02419228765873864,0.01667811483741686,-0.011758182072971267,-0.18442831152230377,-0.007236664007488551,0.03941657076381306,0.005718016015268224,-0.024192287668269846,0.01667811480559199,-0.011758181973219773
2019-09-18 00:00:00,0.2358034459618786,0,2019,9,18,0.08097240412108835,-0.02658704208166812,-0.0037288243258080046,-0.16269798445618464,-0.02331603854761847,0.04606634055950776,0.014437029234329168,-0.02506641655048787,0.02680416854563566,-0.009247654433916584,-0.16269798445618475,-0.023316038547615093,0.04606634055952648,0.01443702923441543,-0.02506641655433199,0.026804168542752135,-0.009247654425524875,-0.16269798445618466,-0.023316038547615152,0.04606634055951619,0.014437029234268027,-0.025066416551763962,0.026804168550173035,-0.009247654438373467
2019-09-18 01:00:00,0.2329421621779014,1,2019,9,18,0.08203675726986576,-0.0585231801159543,-0.007168136045329043,-0.15282154550165983,-0.033412458836378306,0.04588439188599346,0.020726163985697852,-0.024247628555955095,0.029528896498157528,-0.00039016239358890387,-0.15282154550165972,-0.033412458836375614,0.04588439188599893,0.02072616398570346,-0.024247628558875054,0.029528896460081624,-0.00039016233399871226,-0.15282154550165977,-0.033412458836378126,0.04588439188599958,0.020726163985239444,-0.024247628553443586,0.029528896476974938,-0.00039016237657080004
2019-09-18 02:00:00,0.1670148175788523,2,2019,9,18,0.06680572868344048,-0.0813072275445897,-0.0034587594639604187,-0.14623622476197173,-0.05257711118485115,0.04110460220321645,0.014794919941564476,-0.02022076463908683,0.03405349238538519,-0.006242938899649389,-0.14623622476197168,-0.05257711118484969,0.04110460220322008,0.014794919941583218,-0.02022076464090213,0.034053492362054925,-0.006242938859953225,-0.14623622476197168,-0.05257711118485131,0.04110460220322077,0.014794919941286722,-0.020220764637373816,0.034053492372998144,-0.006242938883887238
2019-09-18 03:00:00,0.1287577702789701,3,2019,9,18,0.07854799727221032,-0.06446521668765622,0.04058565605578424,-0.1457349366729064,-0.06534308843481809,0.04063107697160704,0.021819670659424834,-0.015657176472794427,0.025675958079956256,-0.02340051522137961,-0.145734936672907,-0.06534308843481079,0.04063107697167951,0.021819670659648953,-0.015657176480201877,0.025675958207592258,-0.02340051542276217,-0.14573493667290688,-0.0653430884348013,0.04063107697161466,0.02181967066075345,-0.015657176489417262,0.02567595817651873,-0.023400515323884458
2019-09-18 04:00:00,0.1159998108186486,4,2019,9,18,0.06916708637348319,-0.06230208151936943,0.04606097102961341,-0.15913408679335952,-0.07650944774771572,0.03049967248921294,0.0041655573597872845,-0.0015474695932760926,0.018326512262306718,-0.027141575497361018,-0.1591340867933595,-0.07650944774771115,0.030499672489235807,0.004165557359827631,-0.0015474695983512382,0.018326512244096593,-0.02714157546636266,-0.15913408679335947,-0.0765094477477119,0.030499672489222474,0.004165557359515058,-0.0015474695937567212,0.01832651225779072,-0.027141575496381413
2019-09-18 05:00:00,0.1797222837959271,5,2019,9,18,0.03786858905903723,-0.06684825232395343,0.05356187025029559,-0.17505968556388768,-0.0777713059555088,0.02572505009089759,0.0036654518029826124,0.010186698097522354,0.014908970532628053,-0.02671586144355163,-0.17505968556388748,-0.07777130595550508,0.025725050090908648,0.0036654518031505497,0.010186698093536967,0.014908970514559394,-0.026715861415713176,-0.1750596855638875,-0.07777130595550737,0.025725050090905057,0.003665451802807367,0.010186698097897021,0.014908970527995755,-0.026715861437572295
2019-09-18 06:00:00,0.1788302364985696,6,2019,9,18,0.026746085155408845,-0.05733959429691095,0.0648528221797471,-0.17672593690894176,-0.08043556059068077,0.024004154042009583,0.00032191829969794466,0.023766556718182345,0.010924967912523448,-0.023378244124891492,-0.17672593690894192,-0.0804355605906763,0.024004154042042855,0.00032191829996344886,0.02376655671286751,0.010924967950693457,-0.02337824417556379,-0.17672593690894187,-0.08043556059067437,0.02400415404202093,0.0003219183001406037,0.023766556712610656,0.010924967948761818,-0.023378244149626547
2019-09-18 07:00:00,0.1898041013641759,7,2019,9,18,0.04708364432315968,-0.029139848391263275,0.030605231258156576,-0.20732557244167382,-0.05791603663862462,0.018943525519527077,0.001815369197791421,0.025057127126199667,0.011182751038676199,-0.0039785291599713,-0.2073255724416739,-0.057916036638621375,0.01894352551954927,0.0018153691980928174,0.025057127122199242,0.01118275106945487,-0.003978529199102764,-0.20732557244167388,-0.057916036638620653,0.018943525519536646,0.0018153691982010695,0.02505712712220527,0.011182751068716254,-0.003978529173807296
2019-09-18 08:00:00,0.1503520473074562,8,2019,9,18,0.06082661531956061,-0.028569943018125515,0.02615329963352374,-0.2175654507901295,-0.06453183823739202,0.010647047898130299,0.018644899833532978,0.04194768029231343,0.015370426849610597,0.007606637717743864,-0.21756545079012926,-0.0645318382373979,0.010647047898058697,0.018644899834151615,0.04194768029918917,0.015370426828649943,0.0076066377415389234,-0.21756545079012907,-0.06453183823740752,0.01064704789811919,0.018644899833797232,0.04194768029980342,0.015370426833319538,0.007606637770086425
2019-09-18 09:00:00,0.122816398656947,9,2019,9,18,0.1217605757251591,-0.04591217423266429,0.07036042838046332,-0.12846855287875233,-0.08986173887253385,0.035451747232234085,0.04327075237244025,0.06690543434235223,0.035650942776903186,-0.013649030535691614,-0.12846855287875147,-0.0898617388725441,0.03545174723207133,0.043270752373102066,0.06690543435582791,0.03565094260334611,-0.013649030305910767,-0.12846855287875153,-0.08986173887256933,0.035451747232206156,0.04327075237126643,0.06690543436832547,0.03565094264900801,-0.01364903038408527
2019-09-18 10:00:00,0.1265865608193639,10,2019,9,18,0.16114230329243395,-0.06886571435173308,0.09261818846435589,0.01032041933216294,-0.14333408560591065,0.06468396651972791,0.049891150438810775,0.06404855298060674,0.06027093806213646,-0.03195000103909586,0.010320419332163586,-0.14333408560591912,0.06468396651958332,0.04989115043951476,0.06404855299307503,0.060270937941886205,-0.03195000090361138,0.010320419332163483,-0.1433340856059408,0.06468396651969624,0.04989115043820969,0.06404855300018214,0.0602709379703262,-0.031950000935228075
2019-09-18 11:00:00,0.0992697162229236,11,2019,9,18,0.11664825150905404,-0.05741858145898954,0.06425984838738166,0.003987858829049607,-0.12062944042909558,0.0419223313599399,0.05709452094149507,0.03677565700501056,0.04352598521618805,-0.019276833645650762,0.003987858829049441,-0.12062944042909685,0.04192233135993013,0.057094520942029686,0.036775657006665775,0.04352598529109957,-0.019276833764942495,0.0039878588290494345,-0.12062944042909682,0.04192233135993618,0.05709452094262707,0.036775656999689495,0.04352598526978736,-0.019276833674733696
2019-09-18 12:00:00,0.1424582702798958,12,2019,9,18,0.08063161990012917,-0.005267354931345834,0.08140050088302574,-0.039506383820821875,-0.09650663848083581,0.018538317986508204,0.06721154086078227,0.045667280734817586,0.015302185543503386,-0.00920912006734477,-0.03950638382082225,-0.09650663848082654,0.0185383179865781,0.06721154086084223,0.045667280725293725,0.015302185614113124,-0.009209120178627577,-0.039506383820822236,-0.09650663848082003,0.018538317986522522,0.06721154086140234,0.04566728072261996,0.015302185603401216,-0.009209120152815557
2019-09-18 13:00:00,0.1545261554158463,13,2019,9,18,0.05024609385661729,0.030567779766420423,0.06363577066655908,-0.0732842144545779,-0.08241977957495897,-0.005505841560393602,0.07062691805990838,0.05015614126097192,-0.0020819227827298145,0.003313699885351567,-0.07328421445457861,-0.08241977957495807,-0.005505841560337437,0.07062691806044241,0.05015614125925772,-0.00208192256292587,0.0033136995575665813,-0.07328421445457849,-0.08241977957494465,-0.005505841560390135,0.07062691806249709,0.050156141239252876,-0.002081922627738617,0.003313699760558993
2019-09-18 14:00:00,0.1967553378511321,14,2019,9,18,0.04366344800819037,0.026496183855370788,0.08622635943274447,-0.06566475423932239,-0.09456719729104904,-0.01358831087032862,0.08094527715618344,0.06985167052042798,-0.014249092261151956,0.008679949832853978,-0.06566475423932262,-0.09456719729105383,-0.013588310870332342,0.08094527715644877,0.06985167052454466,-0.014249092164786157,0.008679949696168891,-0.06566475423932257,-0.0945671972910489,-0.01358831087033298,0.0809452771574257,0.06985167051379705,-0.014249092198661677,0.008679949801812704
2019-09-18 15:00:00,0.2420646081244638,15,2019,9,18,0.051096477890685915,-0.04243807145293886,0.11649173896046472,-0.03376593555254779,-0.12102549699164633,-0.02091286908960098,0.0741012444668312,0.07992243369784607,-0.027378362374731197,0.01951378584521976,-0.033765935552548476,-0.12102549699163673,-0.020912869089480902,0.07410124446669132,0.07992243368651838,-0.02737836221535773,0.019513785614058223,-0.03376593555254844,-0.1210254969916193,-0.020912869089581645,0.07410124446821674,0.07992243367533675,-0.027378362254882136,0.019513785705431098
2019-09-18 16:00:00,0.2934162365063119,16,2019,9,18,0.0793447742710843,-0.07437350081116724,0.12189546501666593,0.0037747757660324833,-0.14229630627124143,-0.022468582087997686,0.06674176965197602,0.08198030656741233,-0.02377085487567056,0.006177015859769289,0.0037747757660320782,-0.14229630627124035,-0.02246858208795711,0.06674176965218258,0.08198030656568066,-0.023770854745479745,0.006177015664739678,0.0037747757660320717,-0.14229630627123108,-0.02246858208799538,0.06674176965343827,0.08198030655379021,-0.023770854784288115,0.006177015777369911
2019-09-18 17:00:00,0.3216082973190275,17,2019,9,18,0.06695166461759428,-0.1085577538620793,0.10582979610355513,0.006561611328110435,-0.1361785750787109,-0.02277967975070442,0.05629420762151572,0.06959292049612945,-0.01917508740246225,-0.004276179598042749,0.0065616113281102865,-0.13617857507871794,-0.022779679750718103,0.05629420762161825,0.06959292050253371,-0.01917508732194493,-0.004276179710667028,0.0065616113281102935,-0.136178575078713,-0.022779679750713742,0.056294207622535335,0.0695929204917931,-0.019175087355466424,-0.004276179613723095
2019-09-18 18:00:00,0.3054841216422624,18,2019,9,18,0.08005128449730088,-0.11405696101228283,0.08172430930659326,-0.014506041886203398,-0.10788791084860345,-0.010334556079945809,0.029976856678320382,0.05915635645229103,-0.022780831807739283,-0.0010028269621138544,-0.014506041886203278,-0.10788791084861038,-0.010334556079984908,0.02997685667839112,0.05915635645890925,-0.022780831808492094,-0.001002826953901329,-0.014506041886203297,-0.10788791084861196,-0.010334556079954779,0.029976856678468677,0.05915635645629242,-0.0227808318155608,-0.0010028269285469703
2019-09-18 19:00:00,0.2940894797496006,19,2019,9,18,0.08075299191360323,-0.07555045687422429,0.06200359119303559,-0.05941273683290074,-0.0610341317606594,-0.008117554588957883,0.011067353879026824,0.04626300047575536,-0.024833029257105364,-0.008226798610782014,-0.05941273683290069,-0.061034131760661456,-0.00811755458896334,0.011067353878951906,0.04626300047699845,-0.02483302926860656,-0.008226798581604196,-0.05941273683290069,-0.0610341317606613,-0.00811755458895624,0.011067353878878106,0.04626300047777337,-0.024833029266265187,-0.008226798591233394
2019-09-18 20:00:00,0.3336088581306492,20,2019,9,18,0.07769427707549194,-0.07915361847802022,0.043346843521327456,-0.0762089793579904,-0.038838452395603025,0.006466266821328481,-0.010164295241011152,0.03288938369165137,-0.017618083857351512,-0.015750443746294474,-0.07620897935799083,-0.03883845239560075,0.006466266821385864,-0.010164295240974097,0.03288938368810029,-0.01761808374347937,-0.015750443906313867,-0.07620897935799073,-0.038838452395590264,0.0064662668213365925,-0.010164295239873365,0.03288938367856671,-0.017618083775594737,-0.015750443816899017
2019-09-18 21:00:00,0.3362681689416397,21,2019,9,18,0.05238262637944438,-0.09292509255202736,0.026860135656951663,-0.08668386875738686,-0.03467010454935438,0.01220278454342575,-0.0331362213459906,0.016430104119115975,-0.01135924700095176,-0.01929834042237081,-0.08668386875738684,-0.03467010454935668,0.012202784543420208,-0.033136221345938514,0.01643010412049339,-0.011359246996484327,-0.019298340415318218,-0.08668386875738683,-0.03467010454935638,0.01220278454342838,-0.03313622134590099,0.016430104120032204,-0.011359246998021372,-0.019298340405958597
2019-09-18 22:00:00,0.3516686081318695,22,2019,9,18,0.03624437091869051,-0.07158458662090146,0.005397764123478229,-0.12252811275476237,-0.014852338521954764,0.02105653995659442,-0.041612756255613864,0.002003402373245857,-0.0009522540457422218,-0.018265914421268337,-0.12252811275476269,-0.014852338521953574,0.0210565399566283,-0.04161275625540416,0.0020034023716101954,-0.0009522539441104302,-0.01826591457253213,-0.12252811275476269,-0.014852338521946592,0.021056539956597755,-0.04161275625446225,0.002003402362616556,-0.0009522539735200238,-0.018265914482163935
2019-09-18 23:00:00,0.3665809459707149,23,2019,9,18,0.01870132531100626,-0.05184838540020583,-0.009658107248646896,-0.1561232289045428,-0.003651512243431316,0.020694774480858356,-0.036182410337457525,-0.010785492901000704,0.0042302429624389735,-0.011475153563050433,-0.1561232289045432,-0.0036515122434296783,0.020694774480890573,-0.0361824103372146,-0.010785492902825223,0.004230243062752594,-0.011475153716424108,-0.1561232289045431,-0.003651512243423261,0.020694774480860916,-0.03618241033630036,-0.010785492911630862,0.004230243034080745,-0.011475153626845586
2019-09-19 00:00:00,0.4293777094884714,0,2019,9,19,0.003375468950346698,-0.061557229447728616,-0.007621474984078269,-0.15618238891477446,-0.004904351741516411,0.01174507485331143,-0.04278835744250567,0.0013899459947871015,0.002295590081468468,-0.003671132905904633,-0.1561823889147748,-0.004904351741514773,0.011745074853343949,-0.04278835744218443,0.0013899459930966141,0.002295590195682122,-0.0036711330823486848,-0.15618238891477468,-0.004904351741508048,0.011745074853313067,-0.04278835744115556,0.0013899459829687293,0.0022955901629171877,-0.0036711329765007883
2019-09-19 01:00:00,0.4689139189506023,1,2019,9,19,-0.004548077583464812,-0.08071508492468621,-0.004722784788694381,-0.14714297720370648,-0.007979985162721684,0.009942760197851003,-0.05538859334743548,0.0051704324889548835,0.005312418874604203,-0.001234770139863641,-0.14714297720370687,-0.007979985162720395,0.009942760197883272,-0.0553885933470053,0.005170432487705132,0.005312419010547583,-0.0012347703503707578,-0.14714297720370664,-0.00797998516271309,0.00994276019785166,-0.055388593345785754,0.005170432475427856,0.005312418971083163,-0.0012347702198951351
2019-09-19 02:00:00,0.467584263545107,2,2019,9,19,-0.007803951870302876,-0.07513496861981643,-0.004862631559912382,-0.14984795903121884,-0.008606425998611705,0.007875239566029278,-0.06576169030488381,0.01293690524797844,0.008299744958226466,-0.0012184178973361143,-0.1498479590312186,-0.008606425998616142,0.007875239565981058,-0.06576169030448842,0.012936905252712337,0.008299744939875639,-0.0012184178699563449,-0.14984795903121859,-0.008606425998622332,0.007875239566023814,-0.06576169030476646,0.012936905253607463,0.008299744944419948,-0.0012184178563688897
2019-09-19 03:00:00,0.4348478108401924,3,2019,9,19,-0.02632408903396314,-0.07482042662827768,0.0003853994399068121,-0.16199169286221238,-0.015121650542316331,0.0037522070681062225,-0.07043175118183113,0.015498657411513442,0.0071418361967131635,-0.0043299989592293,-0.1619916928622126,-0.015121650542318912,0.003752207068094436,-0.07043175118125061,0.015498657415029714,0.007141836303073386,-0.004329999134075094,-0.16199169286221243,-0.015121650542316917,0.003752207068096817,-0.07043175118031211,0.015498657403701018,0.007141836268310413,-0.004329999006307043
2019-09-19 04:00:00,0.3930394054319621,4,2019,9,19,-0.03146338438338588,-0.07342813856270693,0.0007514489052329353,-0.17304337372505793,-0.01914688271115808,-0.003672565480692336,-0.07655365203021632,0.014283709921074072,0.007605590900464287,-0.004637194866433632,-0.17304337372505812,-0.019146882711160437,-0.0036725654807019973,-0.07655365202972568,0.014283709924367501,0.007605590997934383,-0.0046371950283696905,-0.17304337372505801,-0.01914688271115821,-0.0036725654807018685,-0.0765536520288456,0.014283709913744,0.007605590965292729,-0.004637194912303478
2019-09-19 05:00:00,0.3384057162390814,5,2019,9,19,-0.04043273712494464,-0.07160848400805989,-0.003901412934986532,-0.1827498262246308,-0.016029035560417022,-0.007916074004504663,-0.07112124587036199,0.002090862036785377,0.0059019125456738234,-0.0005407602372090334,-0.1827498262246307,-0.016029035560421196,-0.007916074004552756,-0.07112124586994388,0.0020908620421618476,0.005901912550988539,-0.0005407602595542416,-0.18274982622463073,-0.01602903556042642,-0.007916074004516317,-0.0711212458699581,0.002090862039864116,0.0059019125457708006,-0.0005407602209489268
2019-09-19 06:00:00,0.2999635270472948,6,2019,9,19,-0.0563300382627932,-0.07884696010453418,-0.008231755805811836,-0.1845982201827067,-0.013371983985902957,-0.0056558163577353805,-0.06500454277422407,-0.004118782282646943,0.004578910974494278,-0.0030178680456086193,-0.18459822018270694,-0.013371983985902045,-0.005655816357722433,-0.06500454277391624,-0.004118782282908098,0.004578911055658899,-0.003017868180937972,-0.18459822018270688,-0.013371983985898651,-0.005655816357738975,-0.06500454277319472,-0.0041187822906585065,0.004578911031215247,-0.003017868098149034
2019-09-19 07:00:00,0.3060058851558112,7,2019,9,19,-0.04495553303162243,-0.09677888773587,-0.005782261722476806,-0.17122841449661416,-0.02101825058949476,0.00015732336599022902,-0.059248605411315824,0.0011984781741766677,0.005552597374668239,-0.0024176894107130276,-0.17122841449661386,-0.02101825058949892,0.0001573233659306611,-0.05924860541119174,0.001198478178873911,0.005552597286557641,-0.00241768928008499,-0.17122841449661388,-0.021018250589508444,0.00015732336598357278,-0.05924860541208162,0.0011984781860498036,0.005552597311196691,-0.0024176893368452403
2019-09-19 08:00:00,0.2172219324471095,8,2019,9,19,-0.05426050390856459,-0.12637045896801805,0.008081197012714049,-0.1530464363336596,-0.028877618556423932,0.005247443993924189,-0.04437941786135438,0.004009153271332351,0.0108519942688755,-0.00977540958148656,-0.15304643633365977,-0.02887761855642276,0.005247443993937283,-0.044379417861117,0.004009153270990082,0.01085199433988472,-0.009775409704228924,-0.15304643633365972,-0.02887761855641971,0.0052474439939190175,-0.044379417860473364,0.004009153264006186,0.010851994317915135,-0.009775409630692464
2019-09-19 09:00:00,0.1094356891965835,9,2019,9,19,-0.09364336074422305,-0.1571567180029274,0.03355728860550434,-0.09293816971817992,-0.04230326610442924,0.00761084156452676,-0.03811829465567301,0.0224412275960133,0.007124940681255299,-0.021094006742515454,-0.09293816971818021,-0.042303266104427584,0.0076108415645532845,-0.03811829465533851,0.022441227594439984,0.007124940777744928,-0.021094006893057217,-0.0929381697181802,-0.04230326610442274,0.007610841564527028,-0.0381182946545018,0.022441227586125698,0.007124940750971667,-0.02109400679769834
2019-09-19 10:00:00,0.0510318378412859,10,2019,9,19,-0.07970919103664008,-0.16517582688416926,0.08838409200742513,-0.0001037815386126632,-0.07880548976614654,0.006201671844634391,-0.03448311936933717,0.03927927919965282,0.0008061228378914276,-0.030404911325516693,-0.00010378153861263697,-0.07880548976614443,0.006201671844627078,-0.034483119368870274,0.03927927919806088,0.0008061228434748663,-0.030404911342756274,-0.0001037815386126799,-0.07880548976614848,0.00620167184463542,-0.03448311936904956,0.03927927919944918,0.0008061228485139189,-0.03040491132170182
2019-09-19 11:00:00,0.0415391081109148,11,2019,9,19,-0.09849830610636312,-0.11526631114527053,0.1242889898091964,4.147093119395793e-05,-0.08351509592579429,-0.023803202760612395,-0.03232936580674649,0.03188694637453924,-0.01012073598587091,-0.03604712999918205,4.147093119365999e-05,-0.08351509592578667,-0.023803202760570505,-0.032329365806124576,0.031886946367366165,-0.010120735904497215,-0.03604713013636323,4.1470931193644594e-05,-0.08351509592578472,-0.023803202760604,-0.032329365805678634,0.03188694636385213,-0.010120735916374728,-0.03604713006244907
2019-09-19 12:00:00,0.0632007094637297,12,2019,9,19,-0.13483368259912482,-0.08885339458490926,0.12806000783952098,-0.022949667632392264,-0.08887316637752901,-0.04877120089007793,-0.029774417302607707,0.028670478207566644,-0.02891700638839014,-0.025835362021613215,-0.02294966763239263,-0.08887316637752175,-0.04877120089001293,-0.029774417302269093,0.0286704781993845,-0.028917006293596195,-0.025835362161196602,-0.02294966763239263,-0.08887316637751502,-0.04877120089006315,-0.02977441730158347,0.028670478194702444,-0.028917006310446473,-0.02583536209296973
2019-09-19 13:00:00,0.080570385140579,13,2019,9,19,-0.17899172043728762,-0.11063682805576282,0.12108048672323345,-0.0015576780284821171,-0.11129132854703376,-0.06117988889690586,-0.019727628895919787,0.03416199577498685,-0.03985258755782868,-0.020211922493625897,-0.0015576780284826041,-0.11129132854702926,-0.06117988889684733,-0.019727628895506368,0.03416199576989692,-0.03985258741030464,-0.02021192271680188,-0.0015576780284825916,-0.1112913285470198,-0.061179888896897586,-0.019727628894227765,0.03416199575839408,-0.03985258744835184,-0.020211922591673773
2019-09-19 14:00:00,0.0902987500061012,14,2019,9,19,-0.1819053648983305,-0.08713388819790813,0.12473235284317571,-0.019321910533082617,-0.10639741196794854,-0.07194685284798001,-0.0076552166991188135,0.0470013526233803,-0.0535967234489758,-0.014060281151671836,-0.019321910533083263,-0.10639741196794936,-0.07194685284793854,-0.0076552166984019945,0.04700135262345268,-0.05359672322675396,-0.014060281484121166,-0.019321910533083183,-0.10639741196793738,-0.07194685284797905,-0.0076552166963773215,0.04700135260284923,-0.05359672329287189,-0.01406028126457741
2019-09-19 15:00:00,0.1159324864943197,15,2019,9,19,-0.16625720730917143,-0.10916035255865282,0.13557180768970292,-0.003653936377836316,-0.12406126808564405,-0.0763240892608452,-0.0020286033043279217,0.05709071270823588,-0.060955626699382384,-0.006459691377408637,-0.0036539363778366673,-0.12406126808564545,-0.07632408926083446,-0.002028603303768391,0.05709071270973384,-0.060955626562365084,-0.006459691589751005,-0.0036539363778366482,-0.12406126808563993,-0.07632408926084895,-0.002028603302534642,0.05709071269645033,-0.060955626604305604,-0.0064596914456644654
2019-09-19 16:00:00,0.1655673446057815,16,2019,9,19,-0.1434162480134437,-0.14441645772378411,0.12459734175275601,-0.0018263155819696853,-0.1323517441921649,-0.06404709170841938,-0.01478918042279879,0.049957727559670276,-0.06001568476005763,0.0033692531316457963,-0.0018263155819702027,-0.1323517441921646,-0.06404709170838215,-0.014789180422253445,0.049957727559085265,-0.06001568458167075,0.0033692528597613603,-0.0018263155819701652,-0.1323517441921548,-0.06404709170841973,-0.014789180420624503,0.0499577275425831,-0.060015684634651616,0.003369253034101044
2019-09-19 17:00:00,0.2057767973112011,17,2019,9,19,-0.10931792871122739,-0.16487838187641005,0.1073823901003994,-0.019582166949031973,-0.12307940599622387,-0.04222763341759736,-0.025039933390249073,0.042113058822447896,-0.060187533600166924,0.006960224641702798,-0.01958216694903257,-0.12307940599622223,-0.04222763341753122,-0.025039933389960273,0.042113058819532895,-0.06018753341165633,0.00696022436549145,-0.01958216694903256,-0.12307940599620819,-0.04222763341759183,-0.02503993338816665,0.042113058802666234,-0.06018753346703956,0.006960224531801621
2019-09-19 18:00:00,0.2247285946097789,18,2019,9,19,-0.0614799081828956,-0.18257644468319717,0.07348545274461692,-0.04451490674584103,-0.11097498860643566,-0.01317667380762704,-0.0472618177924278,0.03547022713657609,-0.050217412262590605,0.005140189965644183,-0.04451490674584165,-0.11097498860643167,-0.013176673807541207,-0.04726181779226332,0.03547022713067921,-0.050217412085534506,0.0051401897141812,-0.04451490674584162,-0.11097498860641641,-0.01317667380761447,-0.04726181779059992,0.035470227116303106,-0.05021741213388628,0.005140189855571745
2019-09-19 19:00:00,0.2994249324526638,19,2019,9,19,-0.024937401742556077,-0.1510533241558781,0.047384121190226156,-0.08121085234648566,-0.06480048288503812,0.005160971808405909,-0.06355829717391366,0.029773978637742306,-0.035555655974665236,0.007018806422182495,-0.08121085234648624,-0.06480048288503433,0.005160971808486165,-0.0635582971737801,0.029773978632248947,-0.03555565581155606,0.007018806191337708,-0.08121085234648615,-0.06480048288502017,0.005160971808417935,-0.06355829717224135,0.029773978619007286,-0.035555655856144945,0.007018806320518647
2019-09-19 20:00:00,0.3520052297535139,20,2019,9,19,-0.012155845149865613,-0.13949824318715248,0.009482262144231816,-0.0924773749289751,-0.028068883339445898,0.018953175788054135,-0.07625773424526722,0.02135338808725405,-0.020052998234061477,0.013892322876617945,-0.09247737492897579,-0.02806888333944198,0.018953175788130744,-0.0762577342450191,0.021353388081950447,-0.02005299806292486,0.013892322629787904,-0.09247737492897568,-0.028068883339428533,0.01895317578806494,-0.07625773424344155,0.021353388068030162,-0.02005299810938448,0.013892322771814127
2019-09-19 21:00:00,0.315010513534798,21,2019,9,19,-0.0045761201582745145,-0.12498479467022443,-0.007789141484419604,-0.09752291035186515,-0.009253512217785895,0.03295879039950798,-0.07293909376532816,0.003569569588949733,-0.017004356090760724,0.014081337233692613,-0.09752291035186507,-0.009253512217787712,0.032958790399496715,-0.07293909376525029,0.0035695695900235993,-0.017004356104728138,0.014081337266789165,-0.09752291035186503,-0.009253512217789299,0.03295879039951075,-0.07293909376542239,0.003569569591651163,-0.0170043560994415,0.014081337260542604
2019-09-19 22:00:00,0.2898143851547172,22,2019,9,19,0.009145098723006846,-0.12027432386784967,-0.022723348142681312,-0.0886636337083973,-0.0015305563119394038,0.057381418230368145,-0.057364238341076935,-0.02400727904648167,-0.002346205668483883,0.011816209582945634,-0.08866363370839722,-0.0015305563119417786,0.05738141823034711,-0.05736423834087169,-0.024007279044233255,-0.002346205671363115,0.01181620959140616,-0.08866363370839721,-0.00153055631194435,0.05738141823036687,-0.0573642383409537,-0.024007279044188017,-0.002346205670537035,0.011816209603910883
2019-09-19 23:00:00,0.2253850067719854,23,2019,9,19,0.010403673204243924,-0.1301191309609271,-0.02808755686096413,-0.06458408789980757,-0.0004340061235791563,0.07297830809760884,-0.04884284479678594,-0.050855613907323946,0.006116711423875702,0.012679001535347215,-0.06458408789980752,-0.0004340061235798773,0.07297830809759193,-0.04884284479648848,-0.05085561390630744,0.006116711428634558,0.012679001525472395,-0.06458408789980752,-0.00043400612358283913,0.07297830809760786,-0.048842844796545874,-0.05085561390640966,0.006116711429009394,0.012679001543347519
2019-09-20 00:00:00,0.1652475540652194,0,2019,9,20,0.008948665985369626,-0.15932147888491827,-0.032228644728394394,-0.03718288643940142,-0.007992123023555247,0.08627594927029197,-0.04765362331853421,-0.06005973762935562,0.015143857737301933,0.010896930860003793,-0.03718288643940209,-0.00799212302354844,0.08627594927036965,-0.04765362331801708,-0.06005973763635949,0.015143857926729893,0.01089693056792601,-0.03718288643940199,-0.00799212302353676,0.08627594927030094,-0.04765362331638148,-0.06005973765111092,0.015143857878067496,0.010896930730682153
